data
-16, 203
-4, 244
-16, 309
-57, 322
-37, 274
32, 216
-26, 230
-110, 156
87, 118
1, 30
8, -11
22, -104
11, -148
49, -157
-4, -184
58, -257
7, -320
65, -331
50, -291
29, -310
12, -268
-1, -163
-2, -100
-138, -30
10, -162
31, -175
19, -181
87, -210
24, -150
57, -97
-15, 5
-7, -24
46, -83
-45, -26
-8, -8
24, -61
13, -79
22, -69
13, -79
63, -139
63, -171
-9, -118
-12, -88
-8, -144
-32, -157
-37, -171
-66, -151
-72, -148
-60, -152
-33, -211
-104, -113
-159, -52
-160, -50
-157, -56
-156, -114
-133, -116
-193, -45
-139, 18
-164, 69
-78, 77
-82, 83
-35, 94
-56, 111
-62, 177
-73, 219
-26, 206
-2, 204
23, 186
37, 245
70, 280
77, 240
69, 273
67, 289
32, 264
37, 222
21, 214
19, 239
30, 194
62, 103
-5, 19
-9, 17
-11, 17
-13, 18
-13, 20
-11, 18
-10, 17
-10, 17
-10, 16
-16, 33
-3, 16
-13, 16
-15, 7
-12, 17
-20, 24
-98, 32
-8, 60
-27, 13
23, 3
5, -18
0, -16
-20, 8
-2, 25
-2, 35
-30, 31
-4, 24
-46, -7
36, 28
-19, 2
16, 28
-10, 17
6, 44
-9, 22
-20, 36
-5, -6
-34, 33
14, -4
-12, 15
-17, 13
-11, 21
-8, 24
-18, 23
-91, 48
-38, 82
23, -19
-5, -6
6, -16
10, -2
-5, 15
-1, 23
-7, 24
-25, 4
0, 28
-25, 2
-11, 11
-2, 25
-6, 19
data
-13, 17
-8, 12
-16, 20
-13, 18
-11, 18
-10, 17
-12, 18
-11, 17
-13, 20
16, 36
61, 73
55, 128
4, 221
80, 396
-7, 352
65, 341
84, 373
63, 383
88, 395
24, 371
13, 354
61, 281
0, 273
5, 279
-34, 216
-36, 236
-64, 237
-38, 185
-124, 150
-111, 133
-57, 110
-108, 27
-31, -81
-84, -124
-62, -31
-29, -7
-65, -108
-119, -119
-37, -165
-104, -191
-80, -234
-77, -271
-70, -282
-72, -353
-80, -330
-126, -272
-129, -236
-107, -231
-18, -260
-62, -217
-62, -199
-32, -207
-51, -205
-34, -203
-66, -223
-36, -255
-27, -294
-1, -237
27, -147
35, -152
101, -143
125, -105
96, -166
127, -190
139, -242
171, -194
156, -201
196, -108
165, 6
197, 30
171, 65
173, 74
169, 62
145, 107
128, 168
126, 159
131, 188
70, 246
49, 232
18, 238
-3, 244
18, 231
-40, 238
-18, 224
-131, 246
-69, 269
-94, 254
-113, 224
-165, 146
-166, 94
-175, 118
-133, 130
-237, 89
-153, 114
-159, 28
-141, -32
-88, -82
-64, -115
-67, -96
-65, -19
-23, -91
24, -182
16, -162
43, -180
87, -206
29, -94
33, -65
-24, 20
20, -24
-4, 6
-11, 16
-11, 17
-13, 17
-13, 17
-13, 16
-12, 15
-13, 16
-12, 16
data
-11, 15
-12, 19
-14, 12
-12, 15
-12, 16
-13, 16
-10, 15
-11, 15
-11, 15
-13, 15
-15, 15
-12, 20
-13, 13
-12, 14
-12, 17
-11, 15
-14, 17
-12, 17
-3, 24
-11, 14
-14, 13
-13, 15
-14, 17
-13, 17
-13, 17
-13, 16
-12, 15
-12, 15
-12, 15
-13, 16
-12, 16
-13, 14
-12, 15
-11, 16
-12, 16
-13, 16
-14, 15
-13, 16
-13, 17
-12, 16
-11, 16
-12, 15
-12, 16
-12, 16
-12, 16
-12, 16
-12, 16
-12, 16
-11, 16
-12, 15
-12, 16
-11, 17
-12, 16
-12, 15
-13, 16
-12, 15
-12, 15
-13, 16
-14, 16
-12, 16
-12, 16
-13, 15
-13, 16
-12, 16
-13, 15
-13, 16
-13, 16
-14, 16
-20, 19
-7, 14
-94, 59
-35, 32
-91, 7
-130, 25
-67, 11
-127, 28
-110, 17
-96, 3
-124, -23
-98, -76
-134, -105
-133, -71
-146, -72
-154, -66
-178, -78
-162, -133
-97, -169
-118, -205
-110, -270
-98, -295
-106, -291
-88, -260
-91, -242
-45, -229
-48, -284
-44, -318
-18, -350
-27, -388
26, -337
33, -346
6, -415
104, -456
230, -346
283, -260
301, -249
353, -192
301, -172
277, -147
235, -14
221, 62
186, 244
169, 305
110, 445
87, 522
89, 543
19, 599
15, 648
21, 561
30, 496
24, 442
-14, 441
-42, 465
-50, 460
-3, 207
4, 155
2, 179
-2, 165
32, 160
40, 129
58, 121
5, 31
-10, 15
-10, 15
-12, 16
-11, 16
-11, 15
-10, 15
-10, 16
-10, 16
-11, 17
-11, 17
-11, 16
-11, 16
-11, 15
-10, 16
-10, 17
-10, 16
-9, 15
-12, 16
-13, 16
-12, 16
-10, 17
data
-11, 15
-9, 11
-13, 17
-11, 16
-11, 15
-9, 16
-9, 17
-11, 16
-14, 16
-12, 14
-11, 22
-10, 6
-10, 12
-10, 18
-11, 13
-3, 17
-7, 13
6, 13
96, 4
108, 7
70, 5
130, -51
71, -39
110, -46
128, -52
114, -57
147, -87
150, -134
140, -180
155, -199
127, -138
94, -92
140, -68
85, -61
95, -39
50, 5
91, -3
31, 35
4, 58
-5, 80
6, 47
-46, 53
-68, 52
-54, 68
-71, 19
-101, 62
-111, 71
-127, 73
-94, 80
-151, 73
-130, 83
-80, 34
-94, -8
-165, 89
-235, 226
-281, 285
-287, 328
-81, 148
-132, 93
-130, 62
-146, 39
-34, 6
-16, -31
-24, 17
-10, 16
-8, 14
-12, 14
-8, 10
-12, 12
-11, 13
-11, 15
-12, 15
-13, 14
-12, 14
-13, 15
-10, 15
-12, 16
-10, 15
-13, 14
-11, 14
-10, 8
-12, 15
-13, 13
-12, 15
-13, 15
-11, 14
-11, 14
-11, 15
-13, 12
-12, 13
-12, 13
-13, 13
-12, 14
-12, 15
-12, 16
-13, 13
-11, 14
-13, 13
-12, 13
-12, 13
-12, 15
-13, 14
-13, 13
-12, 13
-11, 15
-12, 14
-13, 15
-12, 14
-13, 14
-10, 14
-12, 14
-13, 14
-12, 15
-12, 12
-13, 16
-13, 13
-12, 16
-14, 14
-12, 13
-10, 12
-12, 14
-11, 15
-11, 14
-12, 13
-12, 15
-11, 15
-11, 12
-13, 14
-13, 14
-13, 14
-11, 14
-11, 15
-11, 14
-12, 15
-12, 14
-12, 16
-13, 15
-12, 13
-11, 14
-13, 14
-13, 14
-13, 15
-12, 13
-11, 13
-11, 14
-12, 13
-12, 13
-12, 14
-12, 15
-12, 15
-11, 15
data
-12, 15
-23, 0
-4, 29
-13, 15
-11, 16
-12, 15
-12, 15
-12, 13
-11, 13
-12, 14
-18, 17
-8, 13
-12, 16
-12, 19
-11, 15
-14, 11
-10, 15
-9, 17
-15, 11
-14, 14
-11, 15
-12, 19
-12, 18
-8, 18
53, 65
-34, 47
12, 106
59, 213
33, 124
100, 60
60, 37
99, 101
97, 152
53, 201
85, 242
88, 289
85, 326
37, 387
-43, 289
-19, 299
-46, 302
-90, 325
-77, 289
-82, 319
-85, 160
41, 132
32, 95
-104, 56
-280, 24
-332, 56
-211, 12
-127, 80
-166, 101
-146, 47
-235, -30
-277, -59
-222, -98
-261, -92
-283, -114
-246, -140
-178, -196
-153, -168
-135, -240
-128, -280
-63, -349
-19, -447
-82, -398
-95, -391
-105, -383
-175, -411
-110, -411
-76, -366
-23, -302
231, -163
582, 74
214, -209
373, -226
261, -211
185, -223
158, -104
148, -51
204, -3
318, 61
275, 0
266, -137
188, -91
144, -24
366, 0
273, 141
173, 64
204, -51
248, -56
169, 25
163, 108
213, 242
171, 271
125, 304
222, 278
160, 227
92, 228
22, 275
-36, 338
-80, 385
-68, 362
-116, 338
-54, 293
-180, 227
-180, 238
-282, 194
-229, 146
-244, 39
-135, -36
-116, -61
-122, -54
-176, -28
-191, -8
-180, -53
-196, -74
-181, -108
-141, -116
-171, -128
-144, -70
-170, -36
-108, -60
-113, -32
-131, -33
-144, -9
-176, -4
-153, 24
-197, 49
-197, 66
-196, 40
-168, 69
-166, 50
-113, 10
0, -49
63, -56
132, -19
152, -50
64, -102
60, -71
58, -39
87, -9
102, -31
214, -89
168, -162
246, -135
214, -60
220, -32
204, 15
176, 18
204, -17
217, -48
223, -28
167, 58
216, 69
253, 59
263, 35
267, -10
252, -4
210, 33
146, 34
128, 93
51, 101
85, 114
15, 79
-2, 68
-42, 80
-93, 67
-118, 71
-163, 89
-212, 121
-210, 114
-272, 146
-239, 119
-232, 71
-223, 36
-240, 10
-253, -33
-275, -104
-70, 61
-193, -12
-104, -59
-61, -27
-102, -42
-91, -36
-76, -10
-17, 9
-13, 14
-9, -2
-21, 19
-11, 37
-11, 17
-10, 14
-11, 12
-12, 14
-13, 15
-13, 15
-13, 14
-12, 13
-13, 15
-13, 15
-13, 16
-12, 14
-12, 14
-13, 14
-14, 14
-14, 14
-12, 16
data
-12, 17
-5, 16
-12, 16
-7, 29
-16, 4
-12, 20
-12, 15
-12, 31
-19, 43
-24, 36
-20, 37
-10, 29
-1, -57
-11, 12
-13, 20
-9, 17
-11, 21
-11, 8
18, 17
96, 55
-58, -63
41, -46
-25, -4
-29, 20
-55, 56
-59, 62
-18, 18
-15, 17
-40, 46
-17, 18
-12, 14
-11, 14
-12, 15
-5, 8
-21, 27
-12, 18
-12, 16
-13, 16
-12, 16
-11, 16
-8, 19
15, 27
213, 59
12, 20
30, 99
25, 113
27, 168
20, 200
40, 248
16, 287
-10, 333
-3, 406
-29, 390
-62, 425
-121, 424
-101, 418
-163, 394
-108, 344
-162, 273
-178, 231
-185, 157
-185, 137
-231, 123
-189, 55
-293, 9
-263, -58
-274, -126
-235, -195
-223, -275
-133, -316
-123, -321
-99, -312
-61, -340
5, -385
-10, -373
-26, -530
56, -453
-46, -319
18, -307
246, -338
187, -356
109, -476
270, -498
159, -461
338, -384
340, -306
365, -296
342, -165
296, -29
249, 105
228, 153
262, 177
267, 200
234, 276
155, 318
163, 391
32, 417
-1, 360
-50, 354
-43, 379
-113, 368
-123, 351
-171, 293
-175, 276
-212, 220
-245, 169
-225, 135
-187, 118
-196, 152
-169, 151
-150, 73
-98, 17
-119, -47
-23, -94
-19, -125
6, -197
20, -237
92, -185
95, -225
30, -145
63, -105
62, -88
94, -101
104, -127
113, -83
96, -55
85, -21
59, 17
55, 31
10, 20
-9, 17
-11, 16
-11, 15
-10, 16
-13, 17
-12, 18
-12, 16
-11, 15
-12, 15
-12, 17
-11, 18
-11, 17
-11, 16
-11, 16
