7.2, 0.25
-0.4, 4.7
-7.8, 1.0
-1.5, -7.4
14.3, -0.8
0.3, 6.8
-15.9, 1.35
-3.4, -3.95
12.05, 0.8
-15.5, 6.9
-3.5, -6.05
8.95, -0.75
10, 6.15
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
10.1, -2.2
-15.85, 1.2
11.6, -0.65
-11.15, 7.25
-0.2, -8.15
13.1, 0.45
11.7, 2.95
9.65, 2.5
-14.25, 2.15
12.95, -7.9
-14.45, 0.85
-0.2, 6.95
6.05, -2.45
12.4, -0.7
-6.55, 0.45
14.9, -2.0
-7.95, 8.95
-0.6, -7.9
-5.2, 6.95
9.4, 3.75
-14.1, 1.15
-0.8, -9.05
10.35, 0.5
0.45, 8.6
8.0, 3.7
-11.85, 2.0
11.15, -7.4
-3.1, 7.9
4.25, 0.3
-15.4, -8.05
-8.9, -1.9
16.1, 7.65
-0.9, -6.85
-13.6, 8.25
15.35, -1.1
-14.8, -0.4
8.1, -2.3
9.0, -3.5
-14.65, 5.6
-0.35, -7.1
-1.2, 0.2
0.15, 9.05
-0.85, -0.95
15.3, -7.7
8.55, 3.55
-15.3, -1.75
13.8, -4.8
-9.45, -0.1
6.85, 7.95
13.0, -2.7
-2.2, 8.15
-8.4, -1.35
13.65, 1.8
-9.25, -7.1
8.35, 1.7
-8.65, -3.4
2.2, -1.65
-9.7, 5.85
-16.25, 6.6
0.8, 8.25
-13.8, -8.0
8.8, -2.1
0.8, 7.7
-12.9, -0.1
9.55, -0.15
-5.25, -6.8
7.5, 3.6
-13.9, -3.8
-4.9, -1.7
13.6, 7.7
-14.1, -0.8
15.15, -2.6
-14.15, -4.65
13.45, 2.5
-4.05, -2.25
10.05, 2.0
-4.6, 0.1
-8.85, -0.55
11.55, -0.7
-1.15, -3.15
-5.15, 8.1
6.2, 0.55
